"index","class","text","ethnic_keyword","hate_keyword","tweet_type","tweet_id","user_id","name"
136,0,"@SaharaReporters This is for farmers who received N10,000 Trademoni and believed that herdsmen killings will end if @MBuhari gets a second term: ""A cockroach is never innocent in the court of hens""","herdsmen|herdsman","cockroach|cockroaches","hate_tweets_eng_single","1,07856420004422E+018",425857348,"Pedro"
137,2,"@john_danfulani Honestly I don't blame the government I know my PPL when it's time for them to fight back all the cockroach that they call themselves herdsmen will beg for their lives","herdsmen|herdsman","cockroach|cockroaches","hate_tweets_eng_single","1,29175791034787E+018","1,09311828498627E+018","Pedro"
840,3,"You get coconut head aswear.😂
You have bandits, Boko Haram and killer herdsmen terrorising your region but you want to cause disunity over here. https://t.co/E1u2gKjXOX","herdsmen|herdsman","coconut head|coconut heads","hate_tweets_eng_single","1,3663547923024E+018",2171062836,"Pedro"
837,3,"@SaharaReporters These  herdsmen get coconut head","herdsmen|herdsman","coconut head|coconut heads","hate_tweets_eng_single","1,37182880214229E+018","1,30007896347009E+018","Pedro"
522,3,"RT @Olamirewaju22: @HQNigerianArmy Bunch of cowards. Common herdsmen u couldn’t defeat. Shame on you @HQNigerianArmy bunch of fool

SHAME","herdsmen|herdsman","fool|fools","hate_tweets_eng_single","1,31865609595148E+018",2799675221,"Pedro"
471,3,"This man is worst than a herdsman with an AK 47 a serial liar a betrayer the very scum youths should be wary of @MrAyeDee is self centered a** licking tart I can only imagine what @lindaikeji Endured from you. https://t.co/EKP8zTIvE5","herdsmen|herdsman","liar|liars","hate_tweets_eng_single","9,77872720355627E+017",100441955,"Pedro"
729,3,"Had i known this president's mindset is primitive wouldnt even spend my energy writing all this stuffs 4years ago .....here we are...with kidnapping and killing by herdsmen at its all time high ...yet the commander in chief hasn't said a word .. https://t.co/tES7R7EppN","herdsmen|herdsman","primitive|primitives","hate_tweets_eng_single","1,15105453486263E+018",381729002,"Pedro"
728,2,"@Omoiyaoluko @aproko_doctor That's the way they want it. They forever want to be behind, they want to conserve their primitive way of life. Is that not why Boko Haram is fighting western education. Why herdsmen still carry their cattles around even to major cities without practicing ranching","herdsmen|herdsman","primitive|primitives","hate_tweets_eng_single","1,35309480180627E+018",2739074111,"Pedro"
668,0,"RT @Letter_to_Jack: TWO HERDSMEN ARRESTED FOR ROBBERY AND RAPE IN OGUN STATE. 

Two herdsmen; Abu Adamu and Muhammadu Aliyu have been arres…","herdsmen|herdsman","rape|rapes|raping","hate_tweets_eng_single","1,30514623317931E+018","7,12225235064332E+017","Pedro"
666,2,"@damola_ade77 @toluogunlesi @MBuhari May the Corrupt Police extort you. May Boko Haram set your family ablaze. May Herdsmen rape your wife and mother. You diseased buffoon. What Yeye development??","herdsmen|herdsman","rape|rapes|raping","hate_tweets_eng_single","1,19957055737055E+018","9,02657824303587E+017","Pedro"
667,0,"Herdsmen kill Ughelli Delta man for attempting to prevent wife’s rape https://t.co/IN3TesBwnu https://t.co/6mn6OcI4xS","herdsmen|herdsman","rape|rapes|raping","hate_tweets_eng_single","1,0670053941223E+018","9,39526676861673E+017","Pedro"
412,3,"This is so so cruel. How many more innocent Nigerians are we gonna lose before this shits comes to a halt. Are SARS and Herdsmen both in a killing contest?The country now is the ""valley and shadow of death""@PoliceNG @segalink . https://t.co/0d883rLUz4","herdsmen|herdsman","shit|shits","hate_tweets_eng_single","1,15073240015617E+018",215252703,"Pedro"
36,3,"@MemeCentralNG This kind of stupid post  must be from terrorists and herdsmen supporters of Buharist who are bent on misleading Nigerians! It's null and void and of no effect period.","herdsmen|herdsman","stupid","hate_tweets_eng_single","1,09754783052745E+018","1,08018721728749E+018","Pedro"
35,1,"@tonyblaitz @GbemiDennis @Brunoizu @BiteBenin @Bakrshah1 @aboki_wire7 What a stupid statement. Can you back this up with a proof that FG allowed them to bear arms? When you are accosted now, you will cry blue murder making unsubstantiated claims. Simple name one FG policy that has affected Herdsmen, you are bringing up motor pack gist.","herdsmen|herdsman","stupid","hate_tweets_eng_single","1,13187543597604E+018",2338340191,"Pedro"
37,1,"@realFFK You open whale mouth forgot that Herdsmen and bokoharam started their damage and did worst under you your clueless boss GEJ. Both you, GEJ and BUHARI are same. You idiots celebrate Nation's calamities when its a good tool for your stupid campaigns.","herdsmen|herdsman","stupid","hate_tweets_eng_single","9,90161140935164E+017",2237839699,"Pedro"
38,3,"@yusuffAzeez16 @SaharaReporters @tundefashola As stupid as you are today is Jan 29 you claimed to have received February salary, can you see what you are doing to yourself by lying and using double standard.Tell me which company pays Feb Salary in Jan? Except for those defending killer herdsmen &amp; online party liars","herdsmen|herdsman","stupid","hate_tweets_eng_single","1,35506973967294E+018","8,17488746572607E+017","Pedro"
1241,1,"RT @Tutsy22: Since you guys are so useless, let me update you on some national news:

1. Herdsmen killed 5 in Benue. 
2. Six killed, 20 wou…","herdsmen|herdsman",,"community_random_single","9,79325347295629E+017",280007213,"Pedro"
1234,0,"@abati1990 Elections are over so, herdsmen resume duty.... guess, they were on brake because of elections","herdsmen|herdsman",,"community_random_single","1,11808250014693E+018","1,04894749448541E+018","Pedro"
1236,0,"RT @MobilePunch: Herdsmen attack Ogun teachers on way to school https://t.co/xmMt6dfuTl","herdsmen|herdsman",,"community_random_single","9,57162954897707E+017",1864770997,"Pedro"
1232,0,"RT @renoomokri: I respect Sheikh Abubakar Gumi. But I disagree with his call for General @MBuhari to grant amnesty to herdsmen and bandits.…","herdsmen|herdsman",,"community_random_single","1,35788558865809E+018","1,24788226384229E+018","Pedro"
1237,0,"Ekiti will continue to support herdsmen- Gov Fayemi https://t.co/RwN5E2PgRB","herdsmen|herdsman",,"community_random_single","1,3717306952745E+018","8,20155545101419E+017","Pedro"
1233,0,"RT @renoomokri: •They see Boko Haram and they run
•They see herdsmen and they shun
•They see Peaceful, Unarmed  #EndSARS Protesters and the…","herdsmen|herdsman",,"community_random_single","1,32136438178826E+018","1,07847146581157E+018","Pedro"
1243,0,"RT @renoomokri: Buhari was not not elected to ban Twitter. 
He was elected to ban: 

Hunger
Killer Herdsmen
Insecurity
Terrorism
Illiteracy…","herdsmen|herdsman",,"community_random_single","1,4019807898653E+018",3177757946,"Pedro"
1239,0,"Nigeria: Gradually turning into a Rwanda if left unchecked, the ""Killer Herdsmen"" issue.","herdsmen|herdsman",,"community_random_single","1,3573700714301E+018",283043005,"Pedro"
554,0,"RT @IgboHistoFacts: Names of Animals in Igbo Language:

Cat - Nwamba
Vulture - Udele
Crocodile - Agụiyi
Lion- Ọdụm
Sheep- Atụrụ
Elephant- E…","igbo|ibo|ibos|igbos","animal|animals","hate_tweets_eng_single","1,36050422372568E+018",2276296600,"Pedro"
608,3,"@Fehiintola M.D m.D for life. Dear @officialnairam1  a.k.a Igbo labi..  Someone just said we can't make it because we're marlians. Come &amp; educate the bitch","igbo|ibo|ibos|igbos","bitch|bitches","hate_tweets_eng_single","1,17220004398784E+018","9,24525897117585E+017","Pedro"
129,0,"Today is my Grandfather's 4th-year remembrance. He was fair: in temperament and complexion.

He bore a cockroach scar on his left arm, from where the pellets of a local shotgun kissed his skin. A gift bestowed on him by an  Ijebu man who thought his skin resembled Ibo","igbo|ibo|ibos|igbos","cockroach|cockroaches","hate_tweets_eng_single","1,27483800983847E+018",613514122,"Pedro"
127,0,"@MaziNnamdiKanu @MBuhari @abati1990 @USinNigeria @StateDept @StateDeptPM @nassnigeria @JohnCampbellcfr @10DowningStreet @Number10press @SaharaReporters @DailyPostNGR @Jerusalem_Post After sending your Bingos into Bush Nigerian security haunting them killing them like cockroaches, the idea of your propaganda is getting to an end so this week is you jump into Buhari topic! I pity the Igbo Bingos that doesn’t understand you Nnamdi Usain Bolt Kanu 😊","igbo|ibo|ibos|igbos","cockroach|cockroaches","hate_tweets_eng_single","1,40620056665783E+018",370696194,"Pedro"
130,3,"@ogbuefitoks @Uchez2 .. that belonged to igbos to be shared after sending them packing to the east. I am not for setting up mansions for lizards and cockroaches but everyone MUST have somewhere habitable in the village. Even if na just to renovate your papa house.","igbo|ibo|ibos|igbos","cockroach|cockroaches","hate_tweets_eng_single","1,02854943406869E+018",1008693938,"Pedro"
830,0,"RT @cchukudebelu: I know ""Ishaku"" is a common name in the North &amp; Middle Belt, but it sounds somehow similar to ""Coconut Head"" in Igbo.","igbo|ibo|ibos|igbos","coconut head|coconut heads","hate_tweets_eng_single","5,87241483566187E+017",1302805651,"Pedro"
358,0,"@General_Oluchi a particular editor told a story of how Igbo corpers reacted when their garri was served in the same plate with the soup - they not only rejected it but they caused a lot of uproar and that was enough to change the paradigm. It is utterly disgusting.","igbo|ibo|ibos|igbos","disgusting","hate_tweets_eng_single","1,38954181306582E+018",3374182330,"Pedro"
186,0,"Arrested Igbo Trader Explains Why He Named His Dog ‘Buhari’ https://t.co/YkMjcGIlJd","igbo|ibo|ibos|igbos","dog|dogs","hate_tweets_eng_single","7,66233068545773E+017",3864518008,"Pedro"
507,1,"@NigeriaNewsdesk this man is a fool, and political fool.he should go and learn.idiot for insulting igbo and supporting evils","igbo|ibo|ibos|igbos","fool|fools","hate_tweets_eng_single","3,65226773354525E+017",187523393,"Pedro"
508,3,"@atiku Fool, Big for noting thief. Its Ibos who are lovers of money that u can buy. A billion naira of urs can never buy my one vote and millions of my brothers here in the north. Bring our money for us Saraki aide to US. Shameless thief. Barawo kawai.","igbo|ibo|ibos|igbos","fool|fools","hate_tweets_eng_single","1,08685888470541E+018",166867608,"Pedro"
506,0,"@Nwafresh @YeleSowore I'm an Igbo man. 

I'll protest. 

Capital fools are the ones who keep quiet in the face of injustice.","igbo|ibo|ibos|igbos","fool|fools","hate_tweets_eng_single","1,30156943633648E+018","1,02299027224073E+018","Pedro"
97,1,"@CChibuzo @KemiOlunloyo Igbo is most foolish tribe in the world, according to Uwazuruike. Do you also agree to this? Most of you just come online after getting daily 10mb from network providers to throw tribal slurs. Idiot. https://t.co/rjE1hUjUGZ","igbo|ibo|ibos|igbos","idiot|idiots","hate_tweets_eng_single","1,25478892095857E+018",435249043,"Pedro"
99,1,"@HumanRightsNG @SaharaReporters @HQNigerianArmy @PoliceNG Why is it that anything all these idiots want to cause confusion they'll use Igbo names? The other idiot calls himself @chiefojukwu","igbo|ibo|ibos|igbos","idiot|idiots","hate_tweets_eng_single","1,31884642827855E+018",2348358888,"Pedro"
460,0,"@BrynxyFarms @bubuigbo @GoziconC Big liar. Zik won in the East till he quit politics. He produced Mbakwe and Jim in 1979. Okadigbo never lost an election he contested as a person. Stop spreading rumors and lies built on your hatred for igbos.","igbo|ibo|ibos|igbos","liar|liars","hate_tweets_eng_single","1,26409237328767E+018","1,23088981439384E+018","Pedro"
152,3,"@stPaul43767758 @realFFK So the Igbos are the parasites of Nigeria;

Why are you threatening WAR if they attempt to leave? 
 
That thing in your head, is it brain or  mash? 

Anyway, you are just a troll/bot; no need engaging you","igbo|ibo|ibos|igbos","parasite|parasites","hate_tweets_eng_single","1,40736194681554E+018",588319110,"Pedro"
719,0,"@legitngnews Why I said name a community is to ascertain your objectivity of the claim, Igbos don't have a uniform burial practice, such a burial rite in one community differs from another. In the primitive stage maybe this was obtainable but with the high state of social change such.....","igbo|ibo|ibos|igbos","primitive|primitives","hate_tweets_eng_single","1,28315808698385E+018",358978458,"Pedro"
62,3,"STOP SPREADING HATE MSGS! By the way I am IGBO! @mcvaaey Igbos re d scum of d Earth. Jeopardizing d future of Nigerians..kill them all""","igbo|ibo|ibos|igbos","scum|scums","hate_tweets_eng_single","5,82625437744005E+017",351450017,"Pedro"
26,0,"RT @DOPIEEY: Ure Igbo and u voted Buhari, GOOD! But u must be stupid if u think Buhari will vote an Igboman if ur places wr reversed.","igbo|ibo|ibos|igbos","stupid","hate_tweets_eng_single","5,82111418100642E+017",2247814192,"Pedro"
233,0,"RT @AustinNwabufo: *if Atiku picks PIUS ANYIM as his VP candidate, Igbo professionals will turn against PDP, he Pius had been useless to th…","igbo|ibo|ibos|igbos","useless","hate_tweets_eng_single","1,46634251083023E+018",402596989,"Pedro"
630,2,"Lmaoo RT @amakaati: RT @Loretta_Chinxy: Thnk God Its A Mumu Fact Tho RT @1Demola: ✓ RT @MumuFacts: 50% of Whores in Nigeria are Igbo's.""","igbo|ibo|ibos|igbos","whore|whores","hate_tweets_eng_single","2,12504764905292E+017",272677892,"Pedro"
1105,0,"RT @Tspiceskitchen: Which tribe has the best Soups in Nigeria? 

Fr, Ibo soups are lit!! 

Peep the 5 different types of local Soups You'll…","igbo|ibo|ibos|igbos",,"community_random_single","1,40713484129275E+018",925789292,"Pedro"
1114,0,"RT @iykimo: Ndi Igbo , who amongst these govs is the most competent in South East at the moment?","igbo|ibo|ibos|igbos",,"community_random_single","1,08020273341034E+018","1,08013084968377E+018","Pedro"
1098,0,"RT @Chukwunaeme1: Bishop T.D Jakes is so proud of his Igbo heritage. He spent time with BBC Igbo recently and here's what he told us.
@cchu…","igbo|ibo|ibos|igbos",,"community_random_single","1,30810385649308E+018",2269071335,"Pedro"
1123,0,"RT @drpenking: Soldiers are going from hostel to hostel in Owerri carrying Igbo students who have exams to write. Not police. Soldiers. Man…","igbo|ibo|ibos|igbos",,"community_random_single","1,39911661689446E+018","1,13492819431697E+018","Pedro"
1128,0,"@RitaOnwurah Rita! 🤣🤣🤣🤣

What is this thing with geolocating insults?

Its a thing I notice Igbos do a lot. 

It's hilarious...
and very often accurate.","igbo|ibo|ibos|igbos",,"community_random_single","1,40375252105154E+018",1542032336,"Pedro"
1130,0,"RT @General_Somto: Abba Kyari Is The Police Officer In Charge Of The Killings And Abduction Of Innocent Igbo Youths In The South East. This…","igbo|ibo|ibos|igbos",,"community_random_single","1,4030873945392E+018",3350903098,"Pedro"
562,2,"OBAMA approved gay marriage in his first tenure,,who knows if its Animal marriage now,,,","lgbt|lgbtq|lgbtq+|gay|gays|lesbian|lesbians|transgender|transgenders","animal|animals","hate_tweets_eng_single","2,65923682155782E+017",230788545,"Pedro"
561,2,"@Liverpool_newz play good football and stay off of that madness,homosexuals are insane people animals don't gay not to talk of humans","lgbt|lgbtq|lgbtq+|gay|gays|lesbian|lesbians|transgender|transgenders","animal|animals","hate_tweets_eng_single","4,31101608320307E+017",1345468832,"Pedro"
277,3,"RT @kingpeteru1: Gay men you people should start doing your work whether these bastards go try understand consent. The disgrace don too muc…","lgbt|lgbtq|lgbtq+|gay|gays|lesbian|lesbians|transgender|transgenders","bastard|bastards","hate_tweets_eng_single","1,26817732658145E+018",2196793509,"Pedro"
279,1,"@Blvkwoman Haba Dammy !! Which one is bastard child again . It’s his child nah . Na the gay thing and the genotype gan gan Be the koko","lgbt|lgbtq|lgbtq+|gay|gays|lesbian|lesbians|transgender|transgenders","bastard|bastards","hate_tweets_eng_single","1,13835694257181E+018",1926225835,"Pedro"
614,3,"Gay ass pretty bitch 🌈 https://t.co/8g0AgIBgOP","lgbt|lgbtq|lgbtq+|gay|gays|lesbian|lesbians|transgender|transgenders","bitch|bitches","hate_tweets_eng_single","1,36599222241666E+018","1,18615010890946E+018","Pedro"
198,0,"I tink my neighbour's dogs r gay....","lgbt|lgbtq|lgbtq+|gay|gays|lesbian|lesbians|transgender|transgenders","dog|dogs","hate_tweets_eng_single","3,8857377456169E+017",190796093,"Pedro"
335,0,"First i saw ""GAY"" and then i tried to unsee that and then i looked again and saw ""DUMB""... 
Just imagine my frustration...
First of all i want to understand..., based on which theory... 😒🤔 https://t.co/crAmeZibcS","lgbt|lgbtq|lgbtq+|gay|gays|lesbian|lesbians|transgender|transgenders","dumb|dumb","hate_tweets_eng_single","1,16045232508704E+018",214252858,"Pedro"
515,3,"@Tru_Ishh I dnt plame u at all,hw I my nt sure dat u ar a gay fool","lgbt|lgbtq|lgbtq+|gay|gays|lesbian|lesbians|transgender|transgenders","fool|fools","hate_tweets_eng_single","2,82963519471751E+017",1007080039,"Pedro"
517,3,"RT @omoyemmie: FOOL""@iConMi: Mumu boy. ""@iz_MorGan: Ode oshi!! ""@iziksway: Gay 100 %""@franklinto: Gay or Nah?.  http://t.co/CFaowBYiwq""""""""","lgbt|lgbtq|lgbtq+|gay|gays|lesbian|lesbians|transgender|transgenders","fool|fools","hate_tweets_eng_single","5,32943157076697E+017",145254661,"Pedro"
514,3,"Does lesbian fools that are calling my wife to talk about my post about the idiots in Big Brothe House ... dont let me remember u.. it only takes a leabian to support lesbian ... all una lesbians una never see… https://t.co/GWt6eTDMRG","lgbt|lgbtq|lgbtq+|gay|gays|lesbian|lesbians|transgender|transgenders","fool|fools","hate_tweets_eng_single","1,14824994371663E+018","1,00681918261122E+018","Pedro"
107,2,"""@sexyslimlabby: Fag""@beamcutie88: ""@Questionnier: Which annoys u most. Lesbians or Fags ? #QnA""both""""lol idiot geh","lgbt|lgbtq|lgbtq+|gay|gays|lesbian|lesbians|transgender|transgenders","idiot|idiots","hate_tweets_eng_single","3,67417189235974E+017",275013006,"Pedro"
106,2,"RT @Sistasoul: RT @kotibotor: You're an idiot RT @SchBoye: You're slapping God in the face if you're GAY.. RT if you hate it too","lgbt|lgbtq|lgbtq+|gay|gays|lesbian|lesbians|transgender|transgenders","idiot|idiots","hate_tweets_eng_single","8,87308541001892E+016",142443638,"Pedro"
467,2,"No matter wat u do,b u a whore,thief,liar,serial killer,pussy niccur,gay,lesbian,drunk,cassanova,womanizer,stoner! Always be at d top of it","lgbt|lgbtq|lgbtq+|gay|gays|lesbian|lesbians|transgender|transgenders","liar|liars","hate_tweets_eng_single","3,86369874748264E+017",215555789,"Pedro"
158,3,"RT @PrinceCBN: The parasite that never produces, the keeper of gay 150 cows that never increases even after 15 years, Pa Buhari, I hail. #W…","lgbt|lgbtq|lgbtq+|gay|gays|lesbian|lesbians|transgender|transgenders","parasite|parasites","hate_tweets_eng_single","5,78622654493635E+017",3025603158,"Pedro"
431,3,"Gay is for pigs and is totally out of men of honour","lgbt|lgbtq|lgbtq+|gay|gays|lesbian|lesbians|transgender|transgenders","pig|pigs","hate_tweets_eng_single","7,42862795146965E+017",1047483522,"Pedro"
726,0,"@Elhay16 People you know are gay. Your kids, relatives, Co workers neighbours, village people etc. some of them are certainly gay! You can choose to remain in ignorance that is sustained by your primitive and deficient mind, which will make you oblivious of the hurt your words and actions","lgbt|lgbtq|lgbtq+|gay|gays|lesbian|lesbians|transgender|transgenders","primitive|primitives","hate_tweets_eng_single","1,21067710392818E+018",2155969006,"Pedro"
408,3,"@Miguel_worgy @AlanStac But you’ll hear them saying “as LonG As tHEY don’T BrING thAT GaY sHIt NEar ME”. Fucking donkeys https://t.co/k5hKl84PKD","lgbt|lgbtq|lgbtq+|gay|gays|lesbian|lesbians|transgender|transgenders","shit|shits","hate_tweets_eng_single","1,35324634203915E+018","9,84473653134938E+017","Pedro"
588,1,"@kennytrip2 He's gay. A gay slut.","lgbt|lgbtq|lgbtq+|gay|gays|lesbian|lesbians|transgender|transgenders","slut|sluts","hate_tweets_eng_single","1,3937735700446E+018",155850879,"Pedro"
31,3,"@daeveess @justsolomon_ No  friend can ever try such madness with m... Not in this my lifetime... Blood would have covered that his stupid mouth he used to kiss m..I'm only close to pple better than me or people with my level of discipline anyway.. Gay, lesbianism, rape, killings ... God is patient","lgbt|lgbtq|lgbtq+|gay|gays|lesbian|lesbians|transgender|transgenders","stupid","hate_tweets_eng_single","1,26840434341127E+018","1,13258295814831E+018","Pedro"
693,3,"Please avoid my ""back"", I'm not gay. In any case, people like you end up being fed to vultures https://t.co/Xbjqia5P8E","lgbt|lgbtq|lgbtq+|gay|gays|lesbian|lesbians|transgender|transgenders","vulture|vultures","hate_tweets_eng_single","1,40017327567901E+018",2847965583,"Pedro"
1202,0,"I just want a gay best friend though 😔","lgbt|lgbtq|lgbtq+|gay|gays|lesbian|lesbians|transgender|transgenders",,"community_random_single","1,32225491517201E+018","1,15327866523873E+018","Pedro"
1206,0,"RT @DDVVJJ_: How I’m supposed to be a lesbian AND have carpal tunnel?","lgbt|lgbtq|lgbtq+|gay|gays|lesbian|lesbians|transgender|transgenders",,"community_random_single","1,36553913242505E+018","1,2596949399166E+018","Pedro"
1209,0,"RT @Fredderapman: If you be fine @boy too much them say you turn gay!","lgbt|lgbtq|lgbtq+|gay|gays|lesbian|lesbians|transgender|transgenders",,"community_random_single","4,39536441346257E+017",2360863764,"Pedro"
1212,0,"@Shemunator @djbantiben1 @LouieDi13 Wt is Dia to watch on gay porn😎","lgbt|lgbtq|lgbtq+|gay|gays|lesbian|lesbians|transgender|transgenders",,"community_random_single","1,36994960543411E+018","9,85561689428021E+017","Pedro"
1203,0,"Life is so gay, always swinging back n front, up n down.","lgbt|lgbtq|lgbtq+|gay|gays|lesbian|lesbians|transgender|transgenders",,"community_random_single","3,37740438536593E+017",401901369,"Pedro"
1213,0,"@Westside__god He's gay too🌚","lgbt|lgbtq|lgbtq+|gay|gays|lesbian|lesbians|transgender|transgenders",,"community_random_single","1,08443014918829E+018","1,05758680564045E+018","Pedro"
1205,0,"And this is what people are supposed to treat with kids glove. These are the people who should be given space to share their opinion without any push back. Someone that thinks advocating for the rights of trans people is dividing the LGBT community. Really? Which LGBT community?","lgbt|lgbtq|lgbtq+|gay|gays|lesbian|lesbians|transgender|transgenders",,"community_random_single","1,40588479421547E+018","9,1243950450559E+017","Pedro"
1223,0,"RT @ilovebigtits_: so sexy #lesbian http://t.co/Dnt7CWmI","lgbt|lgbtq|lgbtq+|gay|gays|lesbian|lesbians|transgender|transgenders",,"community_random_single","2,87100764072071E+017",796858422,"Pedro"
1200,1,"So satan was all alone in the garden of Eden with naked Eve and all he could do was convince her to eat an Apple. That Nigga Gay?!!☺","lgbt|lgbtq|lgbtq+|gay|gays|lesbian|lesbians|transgender|transgenders",,"community_random_single","5,71351759890862E+017",512314686,"Pedro"
1201,0,"RT @iDavey: I promise you gay people don't care what the fuck straights are doing.
But straights are CONSTANTLY in our business. Constantly.","lgbt|lgbtq|lgbtq+|gay|gays|lesbian|lesbians|transgender|transgenders",,"community_random_single","1,32338792251989E+018","1,13556227514058E+018","Pedro"
1208,0,"RT @MesterTola: ANTI-GAY LAW FALLOUT: Canadian Government Cancels President Jonathan’s State Visit http://t.co/GQL5mfFMBa","lgbt|lgbtq|lgbtq+|gay|gays|lesbian|lesbians|transgender|transgenders",,"community_random_single","4,25019141385638E+017",1620791486,"Pedro"
1194,0,"@thealvinboss @__Readone @OfficialRdunt Yea pessi and the coach, they probably got some secret Argentina gay thing going on","lgbt|lgbtq|lgbtq+|gay|gays|lesbian|lesbians|transgender|transgenders",,"community_random_single","1,46737850744145E+018","9,31191818397667E+017","Pedro"
1204,0,"@PremiumTimesng ARE YOU IN NEED OF A RICH WEALTHY SUGAR MUMMY/SUGAR DADDY/GAY AND LESBIAN PARTNER ANYWHERE IN NIGERIA,WHATSAPP ME, +2348138108077..","lgbt|lgbtq|lgbtq+|gay|gays|lesbian|lesbians|transgender|transgenders",,"community_random_single","8,77962278729122E+017","8,58384371841192E+017","Pedro"
1186,0,"RT @amirijeanbandit: Lil Nas X : I’m gay 

Y’all when he do some gay: https://t.co/RCQfKRB58w","lgbt|lgbtq|lgbtq+|gay|gays|lesbian|lesbians|transgender|transgenders",,"community_random_single","1,32244968019902E+018","1,10791189019641E+018","Pedro"
249,3,"@IsaTochukwu Nwannne.... Ibu ezigbote bastard.... U better as an atheist than muslim....... Nwanne.... Ibu ezigbote akpa amu aturu","muslim|muslims|islam|islamic","bastard|bastards","hate_tweets_eng_single","1,35377134835984E+018","1,05845159961655E+018","Pedro"
310,1,"@rafiabousalhab @TheNotoriousMMA He don't..he just talks too much plus he going to be in dubai the whole Ramadan, he needs to say that shit so he doesn't look like a dumb fuck that he is around Muslims..","muslim|muslims|islam|islamic","dumb|dumb","hate_tweets_eng_single","1,38191375760615E+018","7,73982985062347E+017","Pedro"
74,1,"@Iamigweleonard @channelstv Meaning if they were muslims which for now i can't say u did be happy idiots","muslim|muslims|islam|islamic","idiot|idiots","hate_tweets_eng_single","1,38572369438802E+018",1313984042,"Pedro"
442,0,"You ar the biggest Liar... All your comments are baseless and couses of Chaos to our beloved nation.... It is clearly clear that those guys are fighting for their selfish interests not for Muslims and 99% BH victims ar Muslims but u like to creat hatred among us https://t.co/rAeHU4mKlS","muslim|muslims|islam|islamic","liar|liars","hate_tweets_eng_single","1,22474104271874E+018",390197103,"Pedro"
706,0,"RT @ubmuiu: Islam isn't at a primitive stage, it's actually going through its most important stage in its history. World is in desperate ...","muslim|muslims|islam|islamic","primitive|primitives","hate_tweets_eng_single","3,1632450959666E+017",317319865,"Pedro"
704,2,"@Soji_Traviz @kentaDedachi @FS_Yusuf_ @DavidHundeyin See I am not even a religious  person, but note that not all religions ate the same relative to other religions islam is a scourge on the human race! It only teaches and advocates for the destruction of others and also the establishment of a primitive society I.e. sharia🤝","muslim|muslims|islam|islamic","primitive|primitives","hate_tweets_eng_single","1,38533774559855E+018","9,14579875272565E+017","Pedro"
644,0,"We condemn every actions and in actions of rape against anyone and moreso our own. It is very important that every Muslim community and platforms educate and inform both genders how horrible sexual assault and rape is.
#JusticeForBarakat #Wearetired","muslim|muslims|islam|islamic","rape|rapes|raping","hate_tweets_eng_single","1,2692748247168E+018","1,04572402817719E+018","Pedro"
375,3,"RT @Hyperddeen: April bull shit dnt celebrate anytin is useless nd lies, lies is haram in islam so becareful wit yahud nd nasara."" http://t…","muslim|muslims|islam|islamic","shit|shits","hate_tweets_eng_single","4,66342409157476E+017",2529121071,"Pedro"
379,0,"@jeyleekrane All this groups alqeada ,isis,bolo Haram all are groups with that pretend to be Muslim but they re mostly unbebealivers they just use the name of Islam nd do what ever shit they like","muslim|muslims|islam|islamic","shit|shits","hate_tweets_eng_single","1,29312752720089E+018","1,19642231113558E+018","Pedro"
571,0,"RT @pali_xox: Wow Muslim men really be wearing shorts above their knees??? Smh sluts.","muslim|muslims|islam|islamic","slut|sluts","hate_tweets_eng_single","1,04671559536918E+018",385993097,"Pedro"
570,0,"RT!! Photos: Muslim street preacher calls fellow Muslim 'prostitute, Satan and a slut' for w... https://t.co/TTDMyOK5nL via@Newsalert NG","muslim|muslims|islam|islamic","slut|sluts","hate_tweets_eng_single","7,73489164377436E+017",572225203,"Pedro"
7,0,"@MobilePunch Mmmccchheewwww stupid question. Do u need to b a Muslim to invest??? No. Our Mumu na die for Naija","muslim|muslims|islam|islamic","stupid","hate_tweets_eng_single","9,10524218550432E+017",211425871,"Pedro"
673,0,"That is a good development cos the regime is vulture ""@THISDAYLIVE: Islamic States Set to Suspend Syria from OIC http://t.co/9Dddc2Rf""","muslim|muslims|islam|islamic","vulture|vultures","hate_tweets_eng_single","2,35675662080418E+017",634741601,"Pedro"
894,0,"RT @BuniMedia: from right: Head of Islamic Development Bank's Regional Hub, Istanbul Mr Jelassi, Head of ISDB PPP Division Mr Nouman Siddiq…","muslim|muslims|islam|islamic",,"community_random_single","1,19024016242656E+018",152357188,"Pedro"
903,0,"Happy celebration to all our Muslim customers 😀
.
.
.
.
.
#sweetpeaedibles #sweetcakesng #sweetpeatrainings #eidmubarak #ramadankareem #muslimholiday #food #drink #party https://t.co/bxRcPpFSUS https://t.co/Ho9GM4FnEp","muslim|muslims|islam|islamic",,"community_random_single","1,00757156666487E+018",1759875463,"Pedro"
907,0,"RT @MyAbdool: Dear Muslims,

“Du’ahs can change Qadr”

So,
- Never give up in making du’ahs
- Believe in Du’ahs
- Be frequent about it

(Ib…","muslim|muslims|islam|islamic",,"community_random_single","1,37834314393498E+018",2767355746,"Pedro"
888,0,"RT @CraigCons: Look at what we have here. Islam standing for peace, tolerance &amp; love. This verse gives Islamophobes real headaches. https:/…","muslim|muslims|islam|islamic",,"community_random_single","6,75679777727099E+017",3399445498,"Pedro"
